Dia,Mes,Ano,Caudal_Diario
28,MAR,1958,2.1
29,MAR,1958,2.1
30,MAR,1958,2.1
31,MAR,1958,2.1
1,ABR,1958,2.1
2,ABR,1958,1.9
3,ABR,1958,1.9
4,ABR,1958,1.9
5,ABR,1958,1.9
6,ABR,1958,1.9
7,ABR,1958,1.9
8,ABR,1958,1.9
9,ABR,1958,1.9
10,ABR,1958,2.05
11,ABR,1958,1.9
12,ABR,1958,1.9
13,ABR,1958,1.9
14,ABR,1958,1.9
15,ABR,1958,1.9
16,ABR,1958,1.9
17,ABR,1958,1.9
18,ABR,1958,1.9
19,ABR,1958,1.9
20,ABR,1958,1.9
21,ABR,1958,1.9
22,ABR,1958,1.9
23,ABR,1958,1.9
24,ABR,1958,1.9
25,ABR,1958,1.9
26,ABR,1958,1.9
27,ABR,1958,1.9
28,ABR,1958,1.9
29,ABR,1958,1.9
30,ABR,1958,1.9
31,ABR,1958,
1,MAY,1958,2.88
2,MAY,1958,2.88
3,MAY,1958,2.88
4,MAY,1958,2.88
5,MAY,1958,2.88
6,MAY,1958,4.34
7,MAY,1958,5.38
8,MAY,1958,2.88
9,MAY,1958,2.88
10,MAY,1958,2.88
11,MAY,1958,2.88
12,MAY,1958,2.88
13,MAY,1958,2.88
14,MAY,1958,2.88
15,MAY,1958,6.16
16,MAY,1958,3.31
17,MAY,1958,3.63
18,MAY,1958,3.98
19,MAY,1958,11.6
20,MAY,1958,4.06
21,MAY,1958,3.28
22,MAY,1958,3.59
23,MAY,1958,3.32
24,MAY,1958,7.43
25,MAY,1958,6.59
26,MAY,1958,10.18
27,MAY,1958,9.31
28,MAY,1958,4.52
29,MAY,1958,6.8
30,MAY,1958,5.72
31,MAY,1958,7.23
1,JUN,1958,10.33
2,JUN,1958,12.67
3,JUN,1958,21.79
4,JUN,1958,22.15
5,JUN,1958,37.79
6,JUN,1958,9.29
7,JUN,1958,57.31
8,JUN,1958,16.09
9,JUN,1958,15.28
10,JUN,1958,31.59
11,JUN,1958,15.78
12,JUN,1958,16.84
13,JUN,1958,12.93
14,JUN,1958,12.96
15,JUN,1958,14.78
16,JUN,1958,11.53
17,JUN,1958,9.92
18,JUN,1958,52.42
19,JUN,1958,19.1
20,JUN,1958,14.27
21,JUN,1958,12.16
22,JUN,1958,10.64
23,JUN,1958,11.55
24,JUN,1958,10.18
25,JUN,1958,18.26
26,JUN,1958,10.42
27,JUN,1958,8.66
28,JUN,1958,13.34
29,JUN,1958,16.39
30,JUN,1958,8.77
31,JUN,1958,
1,JUL,1958,46.13
2,JUL,1958,11.59
3,JUL,1958,9.06
4,JUL,1958,9.87
5,JUL,1958,8.06
6,JUL,1958,15.65
7,JUL,1958,7.64
8,JUL,1958,7.57
9,JUL,1958,7.1
10,JUL,1958,7.88
11,JUL,1958,8.88
12,JUL,1958,7.82
13,JUL,1958,8.89
14,JUL,1958,7.86
15,JUL,1958,6.71
16,JUL,1958,9.55
17,JUL,1958,7.16
18,JUL,1958,9.12
19,JUL,1958,11.66
20,JUL,1958,8.06
21,JUL,1958,7.4
22,JUL,1958,9.66
23,JUL,1958,12.91
24,JUL,1958,11.64
25,JUL,1958,9.19
26,JUL,1958,8.31
27,JUL,1958,7.7
28,JUL,1958,8.38
29,JUL,1958,7.3
30,JUL,1958,7.39
31,JUL,1958,7.33
1,AGO,1958,6.8
2,AGO,1958,7.05
3,AGO,1958,7.97
4,AGO,1958,9.58
5,AGO,1958,8.15
6,AGO,1958,28.03
7,AGO,1958,12.93
8,AGO,1958,18.19
9,AGO,1958,10.38
10,AGO,1958,9.37
11,AGO,1958,8.82
12,AGO,1958,9.65
13,AGO,1958,57.64
14,AGO,1958,13.68
15,AGO,1958,9.7
16,AGO,1958,13.71
17,AGO,1958,25.25
18,AGO,1958,30.26
19,AGO,1958,70.3
20,AGO,1958,24.25
21,AGO,1958,15.2
22,AGO,1958,11.34
23,AGO,1958,10.36
24,AGO,1958,9.39
25,AGO,1958,7.3
26,AGO,1958,6.07
27,AGO,1958,5.59
28,AGO,1958,5.08
29,AGO,1958,48.16
30,AGO,1958,23.92
31,AGO,1958,8.85
1,SET,1958,6.7
2,SET,1958,13.68
3,SET,1958,6.81
4,SET,1958,8.24
5,SET,1958,6.44
6,SET,1958,15.39
7,SET,1958,7.87
8,SET,1958,7.38
9,SET,1958,7.2
10,SET,1958,8.02
11,SET,1958,10.4
12,SET,1958,6.72
13,SET,1958,7.21
14,SET,1958,56.69
15,SET,1958,15.79
16,SET,1958,63.68
17,SET,1958,77.47
18,SET,1958,24.97
19,SET,1958,17.22
20,SET,1958,88.13
21,SET,1958,22.3
22,SET,1958,18.2
23,SET,1958,19.45
24,SET,1958,30.97
25,SET,1958,19.63
26,SET,1958,21.93
27,SET,1958,42.85
28,SET,1958,23.05
29,SET,1958,140.46
30,SET,1958,48.2
31,SET,1958,
1,OCT,1958,40.63
2,OCT,1958,134.71
3,OCT,1958,96.9
4,OCT,1958,111.59
5,OCT,1958,90.73
6,OCT,1958,45.79
7,OCT,1958,94.85
8,OCT,1958,94.95
9,OCT,1958,26.74
10,OCT,1958,18.66
11,OCT,1958,21.34
12,OCT,1958,14.44
13,OCT,1958,241.66
14,OCT,1958,185.2
15,OCT,1958,81.2
16,OCT,1958,65.2
17,OCT,1958,47.02
18,OCT,1958,33.52
19,OCT,1958,29.3
20,OCT,1958,27.2
21,OCT,1958,22.85
22,OCT,1958,16.73
23,OCT,1958,47.99
24,OCT,1958,18.25
25,OCT,1958,41.65
26,OCT,1958,20.89
27,OCT,1958,16.4
28,OCT,1958,14.75
29,OCT,1958,16.16
30,OCT,1958,17.58
31,OCT,1958,17.22
1,NOV,1958,30.79
2,NOV,1958,39.0
3,NOV,1958,18.82
4,NOV,1958,17.76
5,NOV,1958,18.38
6,NOV,1958,17.22
7,NOV,1958,17.37
8,NOV,1958,24.11
9,NOV,1958,73.58
10,NOV,1958,52.3
11,NOV,1958,23.15
12,NOV,1958,18.28
13,NOV,1958,16.17
14,NOV,1958,15.01
15,NOV,1958,14.28
16,NOV,1958,14.02
17,NOV,1958,14.02
18,NOV,1958,13.78
19,NOV,1958,13.5
20,NOV,1958,13.5
21,NOV,1958,13.5
22,NOV,1958,13.22
23,NOV,1958,12.94
24,NOV,1958,12.94
25,NOV,1958,12.94
26,NOV,1958,12.66
27,NOV,1958,12.38
28,NOV,1958,12.1
29,NOV,1958,11.58
30,NOV,1958,11.32
31,NOV,1958,
1,DIC,1958,11.06
2,DIC,1958,11.06
3,DIC,1958,10.8
4,DIC,1958,10.58
5,DIC,1958,10.36
6,DIC,1958,10.14
7,DIC,1958,9.92
8,DIC,1958,9.7
9,DIC,1958,4.54
10,DIC,1958,4.28
11,DIC,1958,4.28
12,DIC,1958,4.54
13,DIC,1958,4.54
14,DIC,1958,4.54
15,DIC,1958,4.54
16,DIC,1958,4.28
17,DIC,1958,4.28
18,DIC,1958,5.28
19,DIC,1958,6.28
20,DIC,1958,6.28
21,DIC,1958,5.54
22,DIC,1958,4.8
23,DIC,1958,5.28
24,DIC,1958,6.65
25,DIC,1958,6.65
26,DIC,1958,6.65
27,DIC,1958,6.65
28,DIC,1958,6.65
29,DIC,1958,6.28
30,DIC,1958,6.28
31,DIC,1958,6.28
1,ENE,1959,6.28
2,ENE,1959,6.28
3,ENE,1959,5.91
4,ENE,1959,5.91
5,ENE,1959,5.91
6,ENE,1959,5.91
7,ENE,1959,5.91
8,ENE,1959,5.54
9,ENE,1959,5.17
10,ENE,1959,5.17
11,ENE,1959,4.8
12,ENE,1959,4.8
13,ENE,1959,4.8
14,ENE,1959,4.54
15,ENE,1959,4.54
16,ENE,1959,4.54
17,ENE,1959,4.54
18,ENE,1959,4.54
19,ENE,1959,4.28
20,ENE,1959,4.02
21,ENE,1959,4.02
22,ENE,1959,4.02
23,ENE,1959,3.76
24,ENE,1959,3.76
25,ENE,1959,3.76
26,ENE,1959,3.76
27,ENE,1959,3.76
28,ENE,1959,3.5
29,ENE,1959,3.5
30,ENE,1959,3.5
31,ENE,1959,3.5
1,FEB,1959,3.5
2,FEB,1959,3.5
3,FEB,1959,3.5
4,FEB,1959,3.5
5,FEB,1959,3.24
6,FEB,1959,3.24
7,FEB,1959,3.24
8,FEB,1959,3.24
9,FEB,1959,3.24
10,FEB,1959,3.24
11,FEB,1959,3.24
12,FEB,1959,3.24
13,FEB,1959,3.24
14,FEB,1959,2.98
15,FEB,1959,2.98
16,FEB,1959,2.98
17,FEB,1959,2.98
18,FEB,1959,2.98
19,FEB,1959,2.98
20,FEB,1959,3.24
21,FEB,1959,2.98
22,FEB,1959,2.98
23,FEB,1959,2.98
24,FEB,1959,3.24
25,FEB,1959,3.24
26,FEB,1959,3.24
27,FEB,1959,3.24
28,FEB,1959,3.24
29,FEB,1959,
30,FEB,1959,
31,FEB,1959,
1,MAR,1959,3.24
2,MAR,1959,3.5
3,MAR,1959,2.98
4,MAR,1959,2.98
5,MAR,1959,2.72
6,MAR,1959,2.72
7,MAR,1959,2.46
8,MAR,1959,2.72
9,MAR,1959,2.72
10,MAR,1959,2.72
11,MAR,1959,2.72
12,MAR,1959,2.46
13,MAR,1959,2.46
14,MAR,1959,2.46
15,MAR,1959,2.72
16,MAR,1959,2.46
17,MAR,1959,2.46
18,MAR,1959,2.46
19,MAR,1959,2.72
20,MAR,1959,2.72
21,MAR,1959,2.46
22,MAR,1959,2.46
23,MAR,1959,2.46
24,MAR,1959,2.46
25,MAR,1959,2.46
26,MAR,1959,2.46
27,MAR,1959,2.2
28,MAR,1959,2.2
29,MAR,1959,2.14
30,MAR,1959,2.14
31,MAR,1959,2.14
1,ABR,1959,2.14
2,ABR,1959,2.14
3,ABR,1959,2.14
4,ABR,1959,2.14
5,ABR,1959,2.14
6,ABR,1959,2.08
7,ABR,1959,2.08
8,ABR,1959,2.08
9,ABR,1959,2.08
10,ABR,1959,2.08
11,ABR,1959,2.08
12,ABR,1959,2.08
13,ABR,1959,2.08
14,ABR,1959,2.08
15,ABR,1959,2.08
16,ABR,1959,2.11
17,ABR,1959,2.08
18,ABR,1959,7.4
19,ABR,1959,32.95
20,ABR,1959,6.95
21,ABR,1959,4.13
22,ABR,1959,2.46
23,ABR,1959,2.2
24,ABR,1959,2.2
25,ABR,1959,2.2
26,ABR,1959,2.2
27,ABR,1959,2.14
28,ABR,1959,2.14
29,ABR,1959,2.14
30,ABR,1959,2.14
31,ABR,1959,
1,MAY,1959,2.14
2,MAY,1959,2.14
3,MAY,1959,2.14
4,MAY,1959,2.14
5,MAY,1959,2.69
6,MAY,1959,2.33
7,MAY,1959,2.14
8,MAY,1959,2.14
9,MAY,1959,2.14
10,MAY,1959,2.14
11,MAY,1959,2.07
12,MAY,1959,2.08
13,MAY,1959,2.14
14,MAY,1959,2.14
15,MAY,1959,2.24
16,MAY,1959,2.5
17,MAY,1959,2.24
18,MAY,1959,2.23
19,MAY,1959,2.08
20,MAY,1959,2.08
21,MAY,1959,2.08
22,MAY,1959,2.08
23,MAY,1959,2.08
24,MAY,1959,2.08
25,MAY,1959,2.14
26,MAY,1959,2.49
27,MAY,1959,3.71
28,MAY,1959,6.41
29,MAY,1959,9.9
30,MAY,1959,3.64
31,MAY,1959,2.59
1,JUN,1959,2.46
2,JUN,1959,3.08
3,JUN,1959,4.69
4,JUN,1959,2.98
5,JUN,1959,4.75
6,JUN,1959,4.83
7,JUN,1959,4.02
8,JUN,1959,12.32
9,JUN,1959,8.16
10,JUN,1959,13.28
11,JUN,1959,4.15
12,JUN,1959,6.26
13,JUN,1959,3.76
14,JUN,1959,12.89
15,JUN,1959,11.47
16,JUN,1959,19.58
17,JUN,1959,8.59
18,JUN,1959,10.25
19,JUN,1959,8.32
20,JUN,1959,14.11
21,JUN,1959,19.2
22,JUN,1959,63.5
23,JUN,1959,13.0
24,JUN,1959,10.84
25,JUN,1959,9.98
26,JUN,1959,7.95
27,JUN,1959,7.76
28,JUN,1959,7.39
29,JUN,1959,13.35
30,JUN,1959,9.56
31,JUN,1959,
1,JUL,1959,8.13
2,JUL,1959,8.25
3,JUL,1959,8.16
4,JUL,1959,8.16
5,JUL,1959,7.21
6,JUL,1959,8.8
7,JUL,1959,6.65
8,JUL,1959,7.58
9,JUL,1959,6.84
10,JUL,1959,6.75
11,JUL,1959,6.28
12,JUL,1959,6.84
13,JUL,1959,7.59
14,JUL,1959,7.39
15,JUL,1959,6.28
16,JUL,1959,6.47
17,JUL,1959,5.91
18,JUL,1959,6.56
19,JUL,1959,6.65
20,JUL,1959,6.56
21,JUL,1959,6.28
22,JUL,1959,6.28
23,JUL,1959,6.28
24,JUL,1959,6.28
25,JUL,1959,6.28
26,JUL,1959,6.28
27,JUL,1959,7.67
28,JUL,1959,10.09
29,JUL,1959,8.52
30,JUL,1959,8.75
31,JUL,1959,7.48
1,AGO,1959,7.39
2,AGO,1959,7.67
3,AGO,1959,6.65
4,AGO,1959,7.02
5,AGO,1959,11.57
6,AGO,1959,11.89
7,AGO,1959,9.54
8,AGO,1959,8.32
9,AGO,1959,7.76
10,AGO,1959,7.39
11,AGO,1959,7.02
12,AGO,1959,27.61
13,AGO,1959,21.29
14,AGO,1959,12.1
15,AGO,1959,9.96
16,AGO,1959,13.83
17,AGO,1959,10.37
18,AGO,1959,8.76
19,AGO,1959,8.76
20,AGO,1959,7.67
21,AGO,1959,42.56
22,AGO,1959,46.46
23,AGO,1959,36.82
24,AGO,1959,15.22
25,AGO,1959,13.76
26,AGO,1959,13.29
27,AGO,1959,21.0
28,AGO,1959,14.11
29,AGO,1959,12.03
30,AGO,1959,18.11
31,AGO,1959,16.14
1,SET,1959,12.58
2,SET,1959,10.58
3,SET,1959,10.16
4,SET,1959,12.42
5,SET,1959,12.07
6,SET,1959,8.92
7,SET,1959,9.44
8,SET,1959,8.5
9,SET,1959,9.45
10,SET,1959,7.76
11,SET,1959,8.76
12,SET,1959,7.87
13,SET,1959,34.14
14,SET,1959,49.9
15,SET,1959,23.25
16,SET,1959,15.56
17,SET,1959,14.19
18,SET,1959,13.25
19,SET,1959,19.0
20,SET,1959,12.07
21,SET,1959,14.45
22,SET,1959,10.79
23,SET,1959,10.42
24,SET,1959,11.29
25,SET,1959,10.16
26,SET,1959,9.13
27,SET,1959,9.54
28,SET,1959,9.44
29,SET,1959,12.83
30,SET,1959,15.09
31,SET,1959,
1,OCT,1959,20.61
2,OCT,1959,31.87
3,OCT,1959,169.27
4,OCT,1959,99.33
5,OCT,1959,26.11
6,OCT,1959,37.32
7,OCT,1959,24.75
8,OCT,1959,66.01
9,OCT,1959,23.15
10,OCT,1959,20.45
11,OCT,1959,21.75
12,OCT,1959,20.58
13,OCT,1959,19.43
14,OCT,1959,18.33
15,OCT,1959,24.44
16,OCT,1959,50.95
17,OCT,1959,56.34
18,OCT,1959,44.7
19,OCT,1959,97.57
20,OCT,1959,45.55
21,OCT,1959,47.78
22,OCT,1959,47.01
23,OCT,1959,32.84
24,OCT,1959,24.83
25,OCT,1959,47.23
26,OCT,1959,21.01
27,OCT,1959,48.94
28,OCT,1959,22.07
29,OCT,1959,18.12
30,OCT,1959,17.26
31,OCT,1959,15.56
1,NOV,1959,15.16
2,NOV,1959,14.11
3,NOV,1959,13.01
4,NOV,1959,13.03
5,NOV,1959,11.83
6,NOV,1959,11.41
7,NOV,1959,11.0
8,NOV,1959,10.17
9,NOV,1959,9.75
10,NOV,1959,11.2
11,NOV,1959,11.41
12,NOV,1959,11.48
13,NOV,1959,23.55
14,NOV,1959,11.68
15,NOV,1959,10.86
16,NOV,1959,9.75
17,NOV,1959,13.33
18,NOV,1959,15.14
19,NOV,1959,21.94
20,NOV,1959,15.34
21,NOV,1959,19.3
22,NOV,1959,13.62
23,NOV,1959,13.14
24,NOV,1959,13.16
25,NOV,1959,11.83
26,NOV,1959,11.2
27,NOV,1959,10.99
28,NOV,1959,10.16
29,NOV,1959,9.02
30,NOV,1959,8.94
31,NOV,1959,
1,DIC,1959,7.95
2,DIC,1959,7.58
3,DIC,1959,7.76
4,DIC,1959,8.54
5,DIC,1959,8.13
6,DIC,1959,8.13
7,DIC,1959,7.85
8,DIC,1959,11.01
9,DIC,1959,13.91
10,DIC,1959,9.96
11,DIC,1959,8.53
12,DIC,1959,7.76
13,DIC,1959,7.21
14,DIC,1959,6.65
15,DIC,1959,6.65
16,DIC,1959,6.65
17,DIC,1959,6.28
18,DIC,1959,6.28
19,DIC,1959,5.91
20,DIC,1959,5.91
21,DIC,1959,5.91
22,DIC,1959,5.91
23,DIC,1959,5.91
24,DIC,1959,5.54
25,DIC,1959,5.54
26,DIC,1959,5.91
27,DIC,1959,5.91
28,DIC,1959,5.54
29,DIC,1959,5.54
30,DIC,1959,5.54
31,DIC,1959,5.54
1,ENE,1960,5.17
2,ENE,1960,5.17
3,ENE,1960,5.17
4,ENE,1960,4.8
5,ENE,1960,4.54
6,ENE,1960,4.54
7,ENE,1960,4.54
8,ENE,1960,4.54
9,ENE,1960,4.28
10,ENE,1960,4.28
11,ENE,1960,4.02
12,ENE,1960,4.28
13,ENE,1960,4.02
14,ENE,1960,4.54
15,ENE,1960,4.41
16,ENE,1960,4.02
17,ENE,1960,4.09
18,ENE,1960,4.02
19,ENE,1960,4.02
20,ENE,1960,4.02
21,ENE,1960,3.76
22,ENE,1960,3.76
23,ENE,1960,4.48
24,ENE,1960,5.2
25,ENE,1960,5.36
26,ENE,1960,5.54
27,ENE,1960,5.17
28,ENE,1960,4.52
29,ENE,1960,4.28
30,ENE,1960,4.15
31,ENE,1960,4.02
1,FEB,1960,4.48
2,FEB,1960,5.47
3,FEB,1960,7.7
4,FEB,1960,5.91
5,FEB,1960,4.86
6,FEB,1960,4.41
7,FEB,1960,4.15
8,FEB,1960,4.02
9,FEB,1960,4.02
10,FEB,1960,4.09
11,FEB,1960,5.6
12,FEB,1960,3.89
13,FEB,1960,3.5
14,FEB,1960,3.24
15,FEB,1960,3.83
16,FEB,1960,3.5
17,FEB,1960,3.37
18,FEB,1960,3.24
19,FEB,1960,3.24
20,FEB,1960,3.24
21,FEB,1960,2.98
22,FEB,1960,2.98
23,FEB,1960,3.24
24,FEB,1960,4.21
25,FEB,1960,3.57
26,FEB,1960,2.98
27,FEB,1960,2.98
28,FEB,1960,2.72
29,FEB,1960,2.72
30,FEB,1960,
31,FEB,1960,
1,MAR,1960,2.72
2,MAR,1960,2.72
3,MAR,1960,2.72
4,MAR,1960,2.72
5,MAR,1960,2.46
6,MAR,1960,2.46
7,MAR,1960,2.46
8,MAR,1960,2.69
9,MAR,1960,2.85
10,MAR,1960,3.06
11,MAR,1960,2.72
12,MAR,1960,2.72
13,MAR,1960,2.46
14,MAR,1960,2.46
15,MAR,1960,2.46
16,MAR,1960,2.46
17,MAR,1960,3.47
18,MAR,1960,4.37
19,MAR,1960,2.98
20,MAR,1960,2.46
21,MAR,1960,2.46
22,MAR,1960,8.51
23,MAR,1960,5.94
24,MAR,1960,3.89
25,MAR,1960,3.5
26,MAR,1960,3.24
27,MAR,1960,2.98
28,MAR,1960,2.72
29,MAR,1960,2.72
30,MAR,1960,2.72
31,MAR,1960,2.46
1,ABR,1960,2.46
2,ABR,1960,2.46
3,ABR,1960,2.98
4,ABR,1960,2.2
5,ABR,1960,2.2
6,ABR,1960,2.44
7,ABR,1960,2.72
8,ABR,1960,2.72
9,ABR,1960,2.46
10,ABR,1960,2.2
11,ABR,1960,2.2
12,ABR,1960,2.2
13,ABR,1960,2.2
14,ABR,1960,2.2
15,ABR,1960,3.3
16,ABR,1960,3.1
17,ABR,1960,2.78
18,ABR,1960,2.72
19,ABR,1960,2.2
20,ABR,1960,2.2
21,ABR,1960,2.14
22,ABR,1960,2.14
23,ABR,1960,2.14
24,ABR,1960,2.67
25,ABR,1960,2.2
26,ABR,1960,2.14
27,ABR,1960,2.14
28,ABR,1960,2.14
29,ABR,1960,2.46
30,ABR,1960,2.14
31,ABR,1960,
1,MAY,1961,2.25
2,MAY,1961,2.25
3,MAY,1961,2.12
4,MAY,1961,2.12
5,MAY,1961,2.12
6,MAY,1961,2.12
7,MAY,1961,2.12
8,MAY,1961,2.12
9,MAY,1961,2.12
10,MAY,1961,2.12
11,MAY,1961,2.4
12,MAY,1961,2.83
13,MAY,1961,2.54
14,MAY,1961,4.04
15,MAY,1961,3.12
16,MAY,1961,2.83
17,MAY,1961,2.54
18,MAY,1961,2.54
19,MAY,1961,2.25
20,MAY,1961,2.25
21,MAY,1961,2.25
22,MAY,1961,2.36
23,MAY,1961,2.81
24,MAY,1961,2.91
25,MAY,1961,5.04
26,MAY,1961,3.12
27,MAY,1961,2.98
28,MAY,1961,5.08
29,MAY,1961,3.45
30,MAY,1961,2.73
31,MAY,1961,2.54
1,JUN,1961,2.54
2,JUN,1961,2.4
3,JUN,1961,2.54
4,JUN,1961,2.98
5,JUN,1961,2.98
6,JUN,1961,4.24
7,JUN,1961,4.91
8,JUN,1961,4.39
9,JUN,1961,3.62
10,JUN,1961,7.93
11,JUN,1961,11.59
12,JUN,1961,5.01
13,JUN,1961,4.1
14,JUN,1961,3.71
15,JUN,1961,5.55
16,JUN,1961,6.16
17,JUN,1961,4.54
18,JUN,1961,3.9
19,JUN,1961,3.51
20,JUN,1961,5.84
21,JUN,1961,7.49
22,JUN,1961,10.14
23,JUN,1961,5.38
24,JUN,1961,4.76
25,JUN,1961,4.54
26,JUN,1961,4.32
27,JUN,1961,4.1
28,JUN,1961,4.94
29,JUN,1961,5.55
30,JUN,1961,4.32
31,JUN,1961,
1,JUL,1961,4.1
2,JUL,1961,3.9
3,JUL,1961,4.1
4,JUL,1961,4.54
5,JUL,1961,8.02
6,JUL,1961,8.98
7,JUL,1961,7.79
8,JUL,1961,9.29
9,JUL,1961,12.16
10,JUL,1961,12.25
11,JUL,1961,12.83
12,JUL,1961,30.09
13,JUL,1961,22.32
14,JUL,1961,12.68
15,JUL,1961,10.36
16,JUL,1961,8.8
17,JUL,1961,7.71
18,JUL,1961,14.92
19,JUL,1961,12.88
20,JUL,1961,9.28
21,JUL,1961,16.45
22,JUL,1961,10.18
23,JUL,1961,21.5
24,JUL,1961,21.92
25,JUL,1961,11.83
26,JUL,1961,9.98
27,JUL,1961,12.04
28,JUL,1961,10.83
29,JUL,1961,9.85
30,JUL,1961,8.64
31,JUL,1961,8.0
1,AGO,1961,7.71
2,AGO,1961,7.71
3,AGO,1961,7.13
4,AGO,1961,6.84
5,AGO,1961,7.45
6,AGO,1961,7.24
7,AGO,1961,7.9
8,AGO,1961,6.84
9,AGO,1961,6.55
10,AGO,1961,7.42
11,AGO,1961,7.71
12,AGO,1961,7.13
13,AGO,1961,6.55
14,AGO,1961,6.01
15,AGO,1961,7.24
16,AGO,1961,13.84
17,AGO,1961,20.34
18,AGO,1961,20.78
19,AGO,1961,11.26
20,AGO,1961,7.42
21,AGO,1961,8.14
22,AGO,1961,6.76
23,AGO,1961,8.4
24,AGO,1961,7.32
25,AGO,1961,11.83
26,AGO,1961,8.64
27,AGO,1961,10.15
28,AGO,1961,10.72
29,AGO,1961,9.1
30,AGO,1961,9.1
31,AGO,1961,14.17
1,SET,1961,15.54
2,SET,1961,22.76
3,SET,1961,32.08
4,SET,1961,25.64
5,SET,1961,78.06
6,SET,1961,354.96
7,SET,1961,251.69
8,SET,1961,132.99
9,SET,1961,131.81
10,SET,1961,114.07
11,SET,1961,103.63
12,SET,1961,N.D.
13,SET,1961,N.D.
14,SET,1961,N.D.
15,SET,1961,N.D.
16,SET,1961,N.D.
17,SET,1961,N.D.
18,SET,1961,N.D.
19,SET,1961,N.D.
20,SET,1961,N.D.
21,SET,1961,N.D.
22,SET,1961,N.D.
23,SET,1961,N.D.
24,SET,1961,N.D.
25,SET,1961,N.D.
26,SET,1961,N.D.
27,SET,1961,N.D.
28,SET,1961,N.D.
29,SET,1961,N.D.
30,SET,1961,24.15
31,SET,1961,
1,OCT,1961,18.21
2,OCT,1961,20.13
3,OCT,1961,26.18
4,OCT,1961,24.71
5,OCT,1961,17.18
6,OCT,1961,15.55
7,OCT,1961,23.33
8,OCT,1961,16.51
9,OCT,1961,18.18
10,OCT,1961,19.71
11,OCT,1961,14.88
12,OCT,1961,33.46
13,OCT,1961,47.13
14,OCT,1961,38.15
15,OCT,1961,50.32
16,OCT,1961,43.37
17,OCT,1961,58.58
18,OCT,1961,57.7
19,OCT,1961,42.06
20,OCT,1961,34.38
21,OCT,1961,26.47
22,OCT,1961,21.87
23,OCT,1961,19.97
24,OCT,1961,16.2
25,OCT,1961,14.59
26,OCT,1961,14.63
27,OCT,1961,15.22
28,OCT,1961,18.8
29,OCT,1961,25.93
30,OCT,1961,23.98
31,OCT,1961,20.26
1,NOV,1961,18.97
2,NOV,1961,20.32
3,NOV,1961,16.83
4,NOV,1961,14.27
5,NOV,1961,18.09
6,NOV,1961,41.65
7,NOV,1961,33.76
8,NOV,1961,23.96
9,NOV,1961,29.76
10,NOV,1961,26.03
11,NOV,1961,20.39
12,NOV,1961,21.8
13,NOV,1961,22.57
14,NOV,1961,17.66
15,NOV,1961,16.72
16,NOV,1961,18.03
17,NOV,1961,16.15
18,NOV,1961,13.36
19,NOV,1961,12.34
20,NOV,1961,11.62
21,NOV,1961,11.2
22,NOV,1961,10.53
23,NOV,1961,9.62
24,NOV,1961,9.24
25,NOV,1961,8.73
26,NOV,1961,8.24
27,NOV,1961,7.87
28,NOV,1961,7.5
29,NOV,1961,7.26
30,NOV,1961,9.03
31,NOV,1961,
1,DIC,1961,8.24
2,DIC,1961,8.36
3,DIC,1961,8.36
4,DIC,1961,9.24
5,DIC,1961,9.49
6,DIC,1961,9.11
7,DIC,1961,8.48
8,DIC,1961,7.99
9,DIC,1961,7.75
10,DIC,1961,7.26
11,DIC,1961,7.26
12,DIC,1961,7.5
13,DIC,1961,6.8
14,DIC,1961,6.1
15,DIC,1961,5.88
16,DIC,1961,5.88
17,DIC,1961,5.88
18,DIC,1961,6.54
19,DIC,1961,6.9
20,DIC,1961,5.88
21,DIC,1961,5.99
22,DIC,1961,5.88
23,DIC,1961,5.99
24,DIC,1961,5.88
25,DIC,1961,7.02
26,DIC,1961,12.49
27,DIC,1961,10.2
28,DIC,1961,8.24
29,DIC,1961,7.63
30,DIC,1961,7.26
31,DIC,1961,7.26
1,ENE,1962,7.26
2,ENE,1962,7.26
3,ENE,1962,7.38
4,ENE,1962,7.75
5,ENE,1962,8.24
6,ENE,1962,7.99
7,ENE,1962,7.75
8,ENE,1962,7.5
9,ENE,1962,7.26
10,ENE,1962,7.15
11,ENE,1962,6.92
12,ENE,1962,6.8
13,ENE,1962,7.89
14,ENE,1962,6.33
15,ENE,1962,5.44
16,ENE,1962,5.22
17,ENE,1962,5.0
18,ENE,1962,5.0
19,ENE,1962,4.79
20,ENE,1962,4.79
21,ENE,1962,4.9
22,ENE,1962,4.69
23,ENE,1962,4.58
24,ENE,1962,4.58
25,ENE,1962,4.58
26,ENE,1962,4.58
27,ENE,1962,4.48
28,ENE,1962,4.58
29,ENE,1962,4.16
30,ENE,1962,4.16
31,ENE,1962,4.06
1,FEB,1962,3.95
2,FEB,1962,3.95
3,FEB,1962,3.95
4,FEB,1962,3.95
5,FEB,1962,3.95
6,FEB,1962,3.72
7,FEB,1962,3.72
8,FEB,1962,3.72
9,FEB,1962,3.72
10,FEB,1962,3.72
11,FEB,1962,3.6
12,FEB,1962,3.49
13,FEB,1962,3.49
14,FEB,1962,3.38
15,FEB,1962,3.26
16,FEB,1962,3.26
17,FEB,1962,3.03
18,FEB,1962,3.03
19,FEB,1962,2.8
20,FEB,1962,3.03
21,FEB,1962,3.26
22,FEB,1962,3.26
23,FEB,1962,3.49
24,FEB,1962,3.26
25,FEB,1962,3.26
26,FEB,1962,3.03
27,FEB,1962,3.03
